Cam ID,Location,Longitude,Latitude,camera_type,brand,resolution_mp,install_date,last_maintenance_date,avg_daily_operation_hours,connectivity_status,ambient_temp_c,humidity_percent,prev_failures,days_since_last_failure,coverage_percent,health_status,uptime_percent,motion_events_per_day,bandwidth_mbps,night_vision,ptz,location_category,technical_notes
243,قادم من حسين علي الرومي باتجاه عيسى بن سلمان الخليفه," 29°19'51.52""N"," 48° 2'18.02""E",PTZ,Honeywell,5,9/24/2024,6/30/2019,20,Intermittent,27.5,45,1,344,86,Warning,93.59,118,3.62,TRUE,FALSE,Roof,Mount stabilization required
289,قادم من شارع الخليج العربي باتجاه شارع خالد ابن الوليد السالمية,,,Thermal,Hikvision,5,3/8/2018,8/6/2022,21,Online,41.5,41,1,258,63,Good,99.9,119,3.15,TRUE,FALSE,Lobby,Firmware update recommended
50,قادم من وصلة الدوحه باتجاه الجهراء," 29°18'43.46""N"," 47°46'45.54""E",PTZ,Dahua,4,2/27/2025,11/4/2022,23,Online,32.9,50,1,68,63,Good,98.66,110,1.92,TRUE,FALSE,Parking,Lens requires cleaning
353,قادم من شارع مبارك الكبير باتجاه شارع السور / القاهرة ," 29°22'1.71""N"," 47°59'20.93""E",PTZ,Hanwha,8,8/13/2018,8/18/2023,21,Online,35.3,82,2,293,90,Good,98.54,120,6.35,TRUE,FALSE,Gate,Check IR LEDs
145,قادم من الخامس باتجاه الجهراء," 29°15'58.13""N","47°57'58.27""E",Analog,Hanwha,2,11/27/2021,2/15/2025,19,Online,41.8,64,1,98,74,Good,99.57,108,1.64,TRUE,FALSE,Roof,Heat exposure — add shade
293,قادم من جاسم محمد البحر باتجاه شارع الخليج العربي ,,,Thermal,Vivotek,12,9/20/2022,10/24/2025,23,Online,36.6,54,1,279,74,Good,98.41,107,7.62,TRUE,TRUE,Office,
78,د.4 / الرياض المخرج المؤدي الي ط. المطار," 29°19'6.63""N","47°58'23.02""E",IP,Hanwha,8,7/29/2024,10/21/2025,20,Online,36.4,72,1,276,85,Good,99.15,108,2.99,TRUE,FALSE,Roof,Replace network cable
207,قادم الرقه باجاه د.6 مقابل صباح السالم," 29°15'33.99""N"," 48° 3'50.65""E",Analog,Honeywell,8,6/3/2019,8/1/2019,23,Online,30.9,52,1,16,61,Good,99.52,130,6.27,TRUE,TRUE,Roof,Firmware update recommended
430,القادم من د.5 باتجاه شارع عمان السالميه," 29°19'16.37""N"," 48° 3'40.00""E",IP,Hikvision,2,10/20/2022,5/1/2024,18,Online,28.5,28,3,532,99,Warning,99.04,117,1.48,FALSE,FALSE,Warehouse,
247,قادم من الاول باتجاه شارع القاهره ," 29°21'51.21""N"," 47°59'32.67""E",PTZ,Bosch,8,3/21/2024,6/18/2025,21,Online,33.9,48,1,650,74,Good,98.06,116,2.93,TRUE,TRUE,Lobby,Focus adjustment needed
191,القادم من اسواق القرين باتجاه صبحان," 29°12'0.23""N","48° 0'29.83""E",Fisheye,Uniview,8,2/7/2025,5/12/2022,21,Online,32.3,50,1,414,60,Good,99.06,115,3.39,TRUE,FALSE,Gate,Focus adjustment needed
55,قادم من المدينه باتجاه القصر وجابر," 29°20'32.16""N","47°42'38.37""E",Thermal,Bosch,5,1/7/2025,10/3/2025,19,Online,35.1,42,0,679,73,Good,98.89,109,3.7,TRUE,FALSE,Roof,Replace network cable
404,القادم من شارع شاهين الغانم باتجاه د. 5," 29°19'24.68""N"," 48° 5'13.54""E",Dome,Uniview,5,6/25/2018,12/6/2025,18,Online,29.8,41,0,493,71,Good,98.67,119,1.67,TRUE,TRUE,Server Room,
57,القادم من العبدلي باتجاه جابر والقصر," 29°20'28.34""N","47°42'41.21""E",Bullet,Uniview,5,3/15/2022,7/18/2025,21,Online,42,49,0,650,80,Good,99.17,132,3.72,TRUE,FALSE,Parking,
353,قادم من شارع مبارك الكبير باتجاه شارع السور / القاهرة ," 29°22'1.71""N"," 47°59'20.93""E",PTZ,Hanwha,5,8/13/2018,3/16/2023,19,Online,23.6,56,2,39,86,Good,98.3,100,1.84,TRUE,FALSE,Roof,
189,قادم من صبحان باتجاه الظهر ," 29°11'8.97""N"," 47°59'44.85""E",PTZ,Uniview,5,2/12/2021,4/21/2023,22,Online,27.2,66,2,622,71,Warning,98.04,123,3.28,FALSE,FALSE,Parking,Focus adjustment needed
355,قادم من شارع جابر المبارك باتجاه شارع الفحاحيل / شارع السور ," 29°22'34.79""N"," 47°59'36.95""E",Bullet,Dahua,8,7/28/2024,9/3/2024,21,Intermittent,27.2,52,3,603,67,Critical,94.56,114,6.09,TRUE,FALSE,Server Room,
200,قادم من العدان باتجاه الاحمدي," 29°14'15.65""N","48° 2'59.15""E",Analog,Hikvision,5,10/10/2023,3/18/2021,19,Online,31.6,41,1,439,98,Good,98.96,108,3.29,TRUE,FALSE,Parking,
9,الاول / المغرب القادم دسمان - شارع السور," 29°21'42.95""N","47°59'13.81""E",Thermal,Hanwha,5,9/22/2021,5/25/2022,19,Offline,36.1,57,1,534,93,Warning,95.73,121,5.51,TRUE,FALSE,Server Room,
HQ 2,Surv-Gate 1 HQ," 29°15'34.87""N"," 48° 1'58.92""E",Bullet,Honeywell,4,1/1/2021,7/15/2022,22,Online,26.7,38,1,698,77,Good,98.19,117,2.89,TRUE,FALSE,Lobby,Periodic false motion alerts
236,القادم من دوار الجهراء باتجاه طريق د.2," 29°21'32.45""N"," 47°57'46.41""E",IP,Uniview,4,3/28/2018,12/4/2024,19,Online,33.5,58,4,415,73,Warning,98.78,135,2.4,FALSE,FALSE,Lobby,Mount stabilization required
120,قادم من السادس باتجاه الفحيحيل," 29°15'54.09""N","48° 5'8.09""E",Bullet,Vivotek,4,9/14/2018,10/31/2025,18,Online,46.6,58,1,558,92,Good,99.55,112,3.62,TRUE,TRUE,Gate,
61,مدخل الطريق المؤدي الي ميناء الدوحه," 29°21'12.77""N","47°48'8.37""E",Dome,Dahua,4,1/14/2020,9/10/2025,19,Online,30.1,30,1,117,76,Good,99.01,125,1.25,TRUE,TRUE,Gate,Mount stabilization required
207,قادم الرقه باجاه د.6 مقابل صباح السالم," 29°15'33.99""N"," 48° 3'50.65""E",Analog,Honeywell,5,6/3/2019,6/27/2025,18,Online,20.4,40,0,268,66,Good,99.68,114,1.64,TRUE,FALSE,Warehouse,Check IR LEDs
84,د.4 / الرياض المخرج المؤدي الي السالميه," 29°19'5.85""N","47°58'32.36""E",Thermal,Honeywell,4,7/27/2020,3/9/2025,21,Offline,32.6,67,0,551,91,Good,95.55,106,3.74,TRUE,TRUE,Gate,Replace network cable
274,قادم من شارع الخليج العربي من ناحية الشويخ باتجاه شارع السور ," 29°21'50.15""N"," 47°57'32.56""E",IP,Hikvision,4,10/6/2022,1/9/2022,21,Online,32.9,69,0,34,89,Good,98.39,108,2.39,TRUE,FALSE,Office,Focus adjustment needed
192,قادم من المدينه باتجاه اسواق القرين," 29°12'31.47""N","48° 3'30.95""E",Analog,Hikvision,8,1/22/2023,4/11/2023,20,Online,34.1,35,2,657,95,Good,99,120,4.02,TRUE,FALSE,Roof,Periodic false motion alerts
254,قادم من الدائري الرابع  باتجاه شارع حمد راشد العليان ," 29°18'48.93""N"," 47°56'2.46""E",Thermal,Axis,4,10/7/2023,5/13/2024,19,Online,35.4,58,1,108,67,Good,99.06,106,2.59,TRUE,TRUE,Warehouse,
57,القادم من العبدلي باتجاه جابر والقصر," 29°20'28.34""N","47°42'41.21""E",Bullet,Uniview,12,3/15/2022,5/26/2024,21,Online,36.3,44,0,567,75,Good,99.28,116,12.78,TRUE,FALSE,Office,Firmware update recommended
129,قادم من د.4 باتجاه الجهراء,"29°18'5.93""N","47°56'29.26""E",Bullet,Honeywell,12,4/1/2024,2/3/2023,21,Online,36.4,77,2,243,85,Good,99.73,98,7.87,TRUE,FALSE,Parking,Firmware update recommended
255,قادم من شارع حمد راشد العليان باتجاه الدائري الرابع ,,,Thermal,Hanwha,12,6/20/2022,12/28/2023,22,Intermittent,28.6,52,4,298,87,Critical,93.36,116,7.64,TRUE,FALSE,Parking,Heat exposure — add shade
430,القادم من د.5 باتجاه شارع عمان السالميه," 29°19'16.37""N"," 48° 3'40.00""E",IP,Hikvision,4,10/20/2022,6/13/2025,23,Online,30.2,53,0,633,76,Good,99.2,119,1.4,TRUE,FALSE,Warehouse,
156,قادم من المسيله باتجاه الخامس," 29°16'9.29""N"," 47°57'6.70""E",Thermal,Honeywell,5,8/20/2020,8/18/2024,18,Online,20.6,74,0,633,70,Good,98.9,113,5.24,TRUE,FALSE,Office,Focus adjustment needed
145,قادم من الخامس باتجاه الجهراء," 29°15'58.13""N","47°57'58.27""E",Analog,Hanwha,4,11/27/2021,10/19/2025,18,Online,31.5,58,1,600,61,Good,98.1,133,3.27,TRUE,FALSE,Perimeter,Focus adjustment needed
38,قادم من الغزالي باتجاه المدينه ," 29°19'58.12""N"," 47°55'58.00""E",Thermal,Dahua,12,10/30/2024,12/13/2024,20,Online,42.6,51,1,727,89,Good,99.11,134,13.66,TRUE,FALSE,Parking,Check IR LEDs
434,القادم من د.5 باتجاه شارع ثقيف السالميه," 29°19'30.27""N"," 48° 4'8.36""E",Dome,Hikvision,4,1/31/2021,9/16/2025,19,Offline,34.6,62,0,262,61,Warning,94.96,115,2.49,TRUE,FALSE,Office,
183,قادم من السابع باتجاه كبد," 29°15'3.80""N","47°51'5.36""E",Dome,Dahua,8,6/11/2022,4/14/2022,23,Online,29.1,82,0,75,82,Good,99.26,122,4.77,TRUE,FALSE,Perimeter,
65,د.4 /محمد بن القاسم  المخرج المؤدي الي د-5," 29°18'43.69""N","47°55'34.10""E",IP,Uniview,5,8/12/2020,2/13/2023,20,Intermittent,33.7,58,1,75,62,Warning,91.52,127,5.14,TRUE,FALSE,Warehouse,Mount stabilization required
117,مدخل شارع سالم الحريص القادم من الفحيحيل," 29°17'22.83""N"," 48° 4'20.91""E",Thermal,Dahua,12,2/1/2018,3/6/2023,22,Online,36,70,0,600,94,Good,98.06,110,5.27,TRUE,FALSE,Office,Mount stabilization required
142,قادم من المطار باتجاه المسيله," 29°15'55.58""N","47°59'31.76""E",IP,Vivotek,4,4/19/2024,8/16/2025,18,Online,28.9,62,1,567,84,Good,98,119,4.15,TRUE,FALSE,Gate,
440,القادم من شارع عيسى القطامي السالميه باتجاه د.5," 29°19'25.31""N"," 48° 3'56.12""E",Bullet,Hanwha,5,5/21/2019,2/21/2024,18,Online,28.3,62,2,323,61,Warning,99.7,117,2.44,TRUE,FALSE,Parking,Lens requires cleaning
361,شارع جاسم محمد البحر باتجاه شارع الخليج /الدائري الأول ,,,Fisheye,Dahua,5,3/22/2023,9/20/2023,21,Online,36.6,57,0,255,63,Good,98.61,136,2.94,TRUE,TRUE,Office,
87,د.4 / المغرب المخرج المؤدي الي ط. الرياض," 29°19'21.74""N","48° 0'35.02""E",Analog,Hanwha,12,8/15/2023,6/14/2022,21,Online,37.3,61,0,167,70,Good,98.3,112,5.66,TRUE,FALSE,Server Room,Firmware update recommended
95,مخرج  بجانب الجابريه باتجاه المدينه," 29°18'40.10""N"," 48° 1'14.22""E",Thermal,Honeywell,8,5/6/2023,4/22/2024,18,Online,31.4,53,1,175,93,Good,99.3,106,2.9,TRUE,FALSE,Office,Replace network cable
129,قادم من د.4 باتجاه الجهراء,"29°18'5.93""N","47°56'29.26""E",Bullet,Honeywell,5,4/1/2024,9/2/2023,19,Online,23.7,57,1,428,62,Good,98.66,113,2.45,TRUE,FALSE,Server Room,Periodic false motion alerts
210,الغوض / 208 قادم الملك فهد باتجاه الرقه," 29°12'24.70""N","48° 5'28.92""E",PTZ,Axis,5,10/24/2021,3/14/2025,22,Online,31.8,81,1,80,95,Good,99.87,127,2.12,FALSE,FALSE,Roof,Heat exposure — add shade
277,قادم من شارع السور باتجاه الخليج العربي السالمية ,,,Fisheye,Honeywell,5,1/6/2019,8/17/2023,20,Online,30.1,61,0,703,94,Good,98.13,126,3.88,TRUE,TRUE,Parking,Check IR LEDs
131,قادم من الضجيج باتجاه العمارية," 29°18'6.17""N","47°57'1.54""E",Bullet,Honeywell,5,10/28/2018,10/19/2024,22,Online,21.6,58,1,632,68,Good,99.03,110,2.59,FALSE,FALSE,Perimeter,Focus adjustment needed
255,قادم من شارع حمد راشد العليان باتجاه الدائري الرابع ,,,Thermal,Hanwha,4,6/20/2022,1/7/2025,20,Online,23.1,41,0,219,91,Good,99.96,111,4.53,TRUE,FALSE,Lobby,Check IR LEDs
298,قادم من شارع عبد الرحمن يوسف حمد الرومي باتجاه قادم من شارع الخليج العربي الشويخ,"  29°22'55.58""N"," 48° 0'8.44""E",PTZ,Honeywell,4,1/14/2023,7/10/2025,22,Online,30.2,50,2,537,92,Good,99.69,115,1.39,TRUE,TRUE,Server Room,Heat exposure — add shade
255,قادم من شارع حمد راشد العليان باتجاه الدائري الرابع ,,,Thermal,Hanwha,4,6/20/2022,6/12/2024,20,Online,35.1,58,3,298,66,Warning,99.5,111,2.53,TRUE,FALSE,Server Room,Mount stabilization required
438,القادم من شارع المغيره بن شعبه السالميه باتجاه دوار الامام زين العابدين," 29°19'36.21""N"," 48° 4'36.57""E",IP,Dahua,2,8/15/2023,10/31/2025,20,Online,33.9,53,1,437,83,Good,99.67,124,1.27,TRUE,FALSE,Perimeter,
147,"قادم من المسيله باتجاه د,5"," 29°15'58.75""N"," 47°58'31.58""E",Fisheye,Bosch,4,2/3/2025,9/9/2025,18,Online,38.7,57,2,473,78,Good,99.56,133,1.53,TRUE,FALSE,Parking,Focus adjustment needed
57,القادم من العبدلي باتجاه جابر والقصر," 29°20'28.34""N","47°42'41.21""E",Bullet,Uniview,4,3/15/2022,7/24/2020,19,Online,31.1,38,1,450,83,Good,98.01,114,2.32,TRUE,FALSE,Lobby,Replace network cable
164,قادم من المسيلة باتجاه الجليب 2," 29°16'3.51""N"," 47°55'34.38""E",Fisheye,Uniview,5,7/4/2021,7/23/2024,19,Online,29.5,53,2,20,72,Warning,99.89,131,2.98,TRUE,TRUE,Gate,Firmware update recommended
44,قادم الجهراء باتجاه السالميه والمدينه - جسر," 29°18'34.09""N","47°52'43.41""E",PTZ,Axis,2,6/20/2022,10/9/2025,19,Online,29.2,64,1,360,62,Good,99.23,127,2.21,TRUE,TRUE,Perimeter,Firmware update recommended
145,قادم من الخامس باتجاه الجهراء," 29°15'58.13""N","47°57'58.27""E",Analog,Hanwha,4,11/27/2021,12/13/2024,19,Online,31.4,60,1,237,83,Good,99.81,107,2.11,TRUE,FALSE,Roof,
15,قادم من د. الاول الجسر باتجاه د.2," 29°21'26.34""N","47°57'16.47""E",Dome,Hikvision,2,4/16/2024,6/2/2025,21,Online,39.6,48,1,668,69,Good,98.78,133,2.36,TRUE,TRUE,Parking,Focus adjustment needed
241,قادم من الشيخ زايد باتجاه المغرب," 29°18'29.22""N"," 48° 1'16.77""E",IP,Uniview,8,3/8/2020,9/22/2020,22,Online,33.3,93,0,371,92,Good,98.1,107,4.09,TRUE,TRUE,Gate,Heat exposure — add shade
94,مدخل قصر بيان باتجاه السالميه," 29°18'14.50""N","48° 1'27.86""E",Thermal,Dahua,12,7/2/2024,3/26/2024,20,Online,25.8,39,2,115,78,Good,99.68,125,11.14,TRUE,FALSE,Parking,Focus adjustment needed
129,قادم من د.4 باتجاه الجهراء,"29°18'5.93""N","47°56'29.26""E",Bullet,Honeywell,4,4/1/2024,10/18/2025,20,Online,26.7,47,0,401,61,Good,98.69,118,2.41,TRUE,FALSE,Parking,Heat exposure — add shade
268,قادم من فهد السالم باتجاه الدائري الاول و الخليج," 29°21'58.98""N"," 47°57'56.30""E",Dome,Hanwha,8,11/18/2020,6/25/2025,21,Online,41.1,45,1,30,62,Good,98.01,137,3.06,TRUE,TRUE,Roof,Check IR LEDs
277,قادم من شارع السور باتجاه الخليج العربي السالمية ,,,Fisheye,Honeywell,2,1/6/2019,8/14/2024,21,Online,33.1,41,1,488,76,Good,99.76,127,2.12,TRUE,FALSE,Server Room,Focus adjustment needed
103,المخرج المؤدي الي المدينه القادم من السالميه," 29°20'0.71""N"," 48° 2'17.51""E",Thermal,Bosch,12,6/30/2018,7/5/2024,21,Online,27.3,35,1,242,69,Good,99.76,104,10.65,TRUE,FALSE,Gate,Focus adjustment needed
287,قادم من شارع خالد ابن الوليد باتجاه شارع الخليج العربي الشويخ ,,,Fisheye,Bosch,4,5/17/2019,6/4/2023,21,Intermittent,36.7,94,1,191,74,Warning,91.32,133,4.69,TRUE,FALSE,Roof,Periodic false motion alerts
140,قادم من صبحان باتجاه الجهراء ," 29°16'0.85""N"," 47°59'16.96""E",Bullet,Dahua,5,4/20/2023,7/30/2023,21,Intermittent,29.5,54,2,369,99,Warning,91.44,114,4.91,TRUE,FALSE,Warehouse,Lens requires cleaning
3, الاول / عيسى مدخل المدينه باتجاه الخليجيه," 29°22'29.65""N"," 47°59'43.97""E",Fisheye,Honeywell,8,12/27/2020,5/22/2023,23,Online,23.2,46,0,382,88,Good,99.13,108,4.95,TRUE,TRUE,Warehouse,
283,قادم شارع الخليج العربي باتجاه شارع مبارك الكبير ,,,PTZ,Axis,5,7/19/2023,10/30/2023,22,Online,28.7,33,2,412,91,Good,99.51,130,3.09,TRUE,FALSE,Lobby,Replace network cable
47,قادم دوار الامم باتجاه د.4 - الاندلس," 29°18'26.80""N","47°53'34.08""E",Thermal,Hikvision,8,11/15/2022,3/24/2025,19,Online,27.1,55,1,158,83,Good,99.38,117,4.21,TRUE,FALSE,Lobby,Heat exposure — add shade
HQ 2,Surv-Gate 1 HQ," 29°15'34.87""N"," 48° 1'58.92""E",Bullet,Honeywell,2,1/1/2021,7/31/2025,22,Online,30.2,63,1,683,77,Good,99.59,111,1.94,TRUE,FALSE,Office,Lens requires cleaning
224,القادم من السالمية باتجاه الضجيج," 29°18'11.55""N"," 47°57'44.36""E",Dome,Uniview,2,3/28/2020,4/5/2025,20,Online,42.9,34,1,466,60,Warning,98.43,115,1.11,TRUE,FALSE,Office,Focus adjustment needed
160,قادم من الجليب باتجاه المسيله,"  29°15'59.54""N","47°56'26.39""E",Dome,Uniview,4,6/5/2022,6/17/2020,22,Online,29.2,59,1,387,91,Good,99.57,109,1.53,TRUE,TRUE,Parking,
342,قادم من شارع السور باتجاه دوار الجهراء," 29°21'38.60""N"," 47°57'52.81""E",PTZ,Axis,4,12/23/2020,7/24/2025,19,Offline,35,64,0,167,88,Good,90.09,121,3.96,TRUE,FALSE,Server Room,Lens requires cleaning
347,قادم من المدينة باتجاه شارع الرياض 50 ,,,Thermal,Dahua,12,11/10/2018,10/16/2025,18,Intermittent,32,58,2,15,80,Warning,90.94,124,8.52,TRUE,FALSE,Parking,
178,مدخل د.7 القادم من الجهراء باتجاه الظهر," 29°15'56.07""N"," 47°50'9.78""E",IP,Vivotek,5,2/5/2022,11/10/2021,20,Intermittent,45.7,56,1,158,81,Warning,90.71,127,3.29,TRUE,TRUE,Server Room,
324,قادم من دوار الجهراء باتجاه شارع فهد السالم ," 29°21'43.50""N"," 47°57'52.20""E",Bullet,Vivotek,4,11/1/2020,10/13/2025,21,Online,34,76,2,662,91,Good,98.38,106,4.28,FALSE,TRUE,Lobby,Check IR LEDs
1, الاول /عيسى الخارج من المدينه - الشيراتون," 29°22'20.77""N","47°59'45.03""E",Dome,Bosch,2,12/24/2018,5/10/2024,21,Online,38.8,37,1,223,90,Good,99.3,120,1.7,TRUE,FALSE,Roof,Replace network cable
65,د.4 /محمد بن القاسم  المخرج المؤدي الي د-5," 29°18'43.69""N","47°55'34.10""E",IP,Uniview,12,8/12/2020,12/3/2022,22,Intermittent,27.8,62,0,30,93,Good,93.14,107,13.94,TRUE,TRUE,Server Room,Heat exposure — add shade
277,قادم من شارع السور باتجاه الخليج العربي السالمية ,,,Fisheye,Honeywell,2,1/6/2019,3/24/2025,18,Online,32.1,56,0,114,91,Good,98.29,119,1.01,TRUE,TRUE,Warehouse,Lens requires cleaning
123,قادم من المدينه باتجاه الجهراء," 29°16'18.37""N","48° 4'59.42""E",Thermal,Bosch,4,12/30/2018,9/11/2024,21,Online,23.2,54,0,295,93,Good,99.46,107,1.76,FALSE,FALSE,Server Room,
114,مدخل شارع الاقصى القادم من الفحيحيل," 29°18'1.22""N","48° 3'51.56""E",Dome,Bosch,8,11/14/2022,9/17/2022,22,Online,32.7,64,1,39,89,Good,98.51,109,5.86,TRUE,TRUE,Roof,Heat exposure — add shade
25,مخرج جسر جابر للقادم من المدينه," 29°20'28.26""N"," 47°55'37.79""E",IP,Hanwha,8,1/28/2018,8/24/2022,18,Offline,32,59,0,127,86,Good,97.49,125,9.03,FALSE,FALSE,Warehouse,Mount stabilization required
296,قادم من شارع الخليج العربي الشويخ باتجاه شارع عبد الرحمن يوسف حمد الرومي ," 29°22'56.64""N"," 48° 0'8.28""E",IP,Bosch,4,7/16/2021,4/22/2023,18,Online,27.6,87,0,608,90,Good,99.66,123,2.92,TRUE,TRUE,Perimeter,
27,مخرج القادم من صليبخات باتجاه الغزالي," 29°20'18.17""N"," 47°55'21.26""E",Fisheye,Dahua,8,11/1/2023,5/24/2025,18,Offline,29,37,3,400,83,Warning,91.38,123,2.98,TRUE,TRUE,Roof,
164,قادم من المسيلة باتجاه الجليب 2," 29°16'3.51""N"," 47°55'34.38""E",Fisheye,Uniview,12,7/4/2021,2/13/2023,20,Online,40.1,75,1,50,75,Good,99.82,108,12.27,TRUE,FALSE,Server Room,Check IR LEDs
124,قادم من المسيله باتجاه المديدنه," 29°16'5.63""N","48° 2'29.06""E",Fisheye,Hikvision,8,6/12/2018,8/13/2024,23,Online,37.6,53,0,8,82,Good,98.46,111,7.59,TRUE,FALSE,Office,Heat exposure — add shade
108,القادم من الفحيحيل باتجاه السالميه," 29°19'3.42""N"," 48° 3'26.67""E",Analog,Bosch,5,3/28/2018,1/6/2025,23,Online,21.7,40,2,403,68,Warning,99.71,107,4.7,TRUE,FALSE,Server Room,Firmware update recommended
284,قادم من شارع علي السالم باتجاه شارع الخليج مرورا بشارع مبارك الكبير," 29°22'41.28""N","   47°58'29.18""E",Bullet,Hikvision,5,7/11/2021,10/11/2021,20,Online,31.9,38,0,76,74,Good,99.15,136,1.81,FALSE,FALSE,Perimeter,Mount stabilization required
